TCL_AT,TCL_LT,TCL_HT,TEMP_EF_CAP,TEMP_EF_DONGNAM,TEMP_EF_DAEGYUNG,TEMP_EF_CHOONG,TEMP_EF_HONAM,TEMP_EF_MEAN
0.382824705882353,0.0143223529411764,0.705463529411765,0.37083,5.74321,6.6571,3.16958,1.71408,3.53096
0.0966329411764706,-0.254237647058824,0.437733529411765,0.75676,5.82504,6.71085,3.27544,1.80662,3.674942
0.0113476470588235,-0.325373529411765,0.431654117647059,0.83292,5.88571,6.74045,3.34078,1.86796,3.733564
0.0029647058823529,-0.306412352941176,0.331828235294118,0.84322,5.79022,6.682,3.2413,1.77487,3.666322
0.333079411764706,-0.0395011764705882,0.752708235294118,0.49727,5.76681,6.66015,3.18633,1.73675,3.569462
0.586408235294118,0.226187647058824,0.975485882352941,0.11871,5.70571,6.61635,3.09144,1.66455,3.439352
0.838328823529412,0.552529411764706,1.32479176470588,-0.31136,5.65902,6.57799,3.01391,1.60984,3.30988
1.07052764705882,0.812485882352941,1.40475,-0.71349,5.62822,6.55244,2.97173,1.58418,3.204616
1.26068647058824,1.04610117647059,1.52354764705882,-0.84246,5.60725,6.54653,2.96166,1.57515,3.169626
1.25763529411765,1.07556823529412,1.51410470588235,-0.81559,5.5859,6.53984,2.94704,1.56622,3.164682
0.994124705882353,0.738501176470588,1.34374352941176,-0.55121,5.61428,6.56692,2.97725,1.58843,3.239134
0.751766470588235,0.403825294117647,1.11379058823529,-0.12428,5.65645,6.60618,3.0476,1.62751,3.362692
0.394421764705882,0.0534529411764706,0.83998705882353,0.44463,5.75281,6.6601,3.17217,1.71727,3.549396
0.134257647058824,-0.231112352941176,0.548874705882353,0.7323,5.85125,6.72109,3.30455,1.83124,3.688086
-0.075645294117647,-0.544305294117647,0.246145294117647,0.86393,5.9039,6.75077,3.36038,1.88112,3.75202
0.0916447058823529,-0.23394,0.557015294117647,0.78707,5.84109,6.70762,3.27094,1.80808,3.68296
0.336557058823529,-0.0024188235294117,0.925054705882353,0.54876,5.79714,6.67464,3.20775,1.74479,3.594616
0.721862352941176,0.310580588235294,1.20530764705882,-0.01845,5.74056,6.64168,3.12809,1.69148,3.436672
1.00507941176471,0.693633529411765,1.42964294117647,-0.43603,5.67257,6.59003,3.02102,1.6184,3.293198
1.18260176470588,0.927209411764706,1.53443647058824,-0.66678,5.62223,6.54389,2.95848,1.58246,3.208056
1.38997882352941,1.16391117647059,1.68056176470588,-0.81259,5.58144,6.5251,2.93387,1.56499,3.158562
1.40267647058824,1.11988235294118,1.69729941176471,-0.80739,5.54435,6.50152,2.92145,1.55133,3.142252
1.17783470588235,0.789647647058824,1.48138647058824,-0.64305,5.5938,6.55667,2.97406,1.58335,3.212966
0.888515882352941,0.583457647058824,1.21698764705882,-0.26271,5.66284,6.61142,3.06767,1.64416,3.344676
0.427908235294118,0.091315294117647,0.804762941176471,0.43271,5.74595,6.66278,3.18131,1.72942,3.550434
0.0711770588235294,-0.170319411764706,0.503311764705882,0.79981,5.85855,6.72794,3.30651,1.84071,3.706704
0.105887647058824,-0.273814117647059,0.626668823529412,0.73625,5.98749,6.783,3.41925,1.96999,3.779196
0.188051764705882,-0.124411176470588,0.584472941176471,0.67082,5.82957,6.70089,3.2742,1.82632,3.66036
0.485655294117647,0.101651764705882,0.957738235294118,0.40147,5.80607,6.67596,3.2231,1.7833,3.57798
0.808085294117647,0.504374705882353,1.30991529411765,-0.03105,5.72015,6.62718,3.10366,1.67999,3.419986
1.01315588235294,0.743037647058824,1.42593,-0.37652,5.6719,6.59452,3.01533,1.61507,3.30406
1.26389176470588,0.983451764705882,1.65051117647059,-0.62522,5.6295,6.54971,2.96527,1.58473,3.220798
1.44784117647059,1.27949529411765,1.82852411764706,-0.77106,5.58336,6.52468,2.93477,1.56359,3.167068
1.40906294117647,1.22121647058824,1.77641411764706,-0.74206,5.57473,6.53089,2.9342,1.56695,3.172942
1.22966,0.956137647058823,1.61573705882353,-0.59816,5.60483,6.56092,2.98077,1.58838,3.227348
0.796552941176471,0.31626,1.20136294117647,0.00335,5.66983,6.61572,3.07546,1.64492,3.401856
0.315694705882353,0.0299835294117647,0.867819411764706,0.60148,5.71339,6.64668,3.11457,1.68123,3.55147
0.170287058823529,-0.140592941176471,0.62778705882353,0.6788,5.86612,6.72037,3.299,1.84086,3.68103
-0.0761517647058823,-0.49468,0.332452352941177,0.82811,5.90268,6.73785,3.33752,1.88083,3.737398
0.199455294117647,-0.162787058823529,0.526032352941177,0.6804,5.90359,6.73848,3.32773,1.88446,3.706932
0.423185294117647,0.0735129411764705,0.949198235294118,0.46499,5.78947,6.6686,3.20157,1.76151,3.577228
0.825841176470588,0.497707647058824,1.33481882352941,-0.00537,5.7109,6.61942,3.08516,1.66814,3.41565
1.15898823529412,0.72707705882353,1.52283470588235,-0.45145,5.65455,6.5846,2.99591,1.60709,3.27814
1.34094764705882,1.07691529411765,1.66877764705882,-0.5958,5.62773,6.56175,2.95437,1.58412,3.226434
1.44551529411765,1.28894529411765,1.76794470588235,-0.7109,5.56347,6.51556,2.92921,1.56319,3.172106
1.52086470588235,1.29270941176471,1.81248647058824,-0.73066,5.54783,6.51036,2.92199,1.55372,3.160648
1.35087411764706,1.02605823529412,1.68697470588235,-0.5712,5.61945,6.57443,2.98684,1.59782,3.241468
0.918141176470588,0.546332352941177,1.33234764705882,-0.07144,5.6671,6.61408,3.0652,1.64101,3.38319
0.657305294117647,0.172594705882353,1.11342176470588,0.24792,5.76159,6.66503,3.19347,1.73224,3.52005
0.147885882352941,-0.166201764705882,0.590295294117647,0.73793,5.90034,6.75258,3.36344,1.88079,3.727016
-0.0189494117647058,-0.545136470588235,0.289960588235294,0.793,5.90997,6.75355,3.35962,1.89391,3.74201
0.238621764705882,-0.0921164705882353,0.909384705882353,0.65971,5.86139,6.71977,3.30805,1.85001,3.679786
0.470691176470588,-0.013450588235294,1.04552647058824,0.43456,5.76153,6.65533,3.18675,1.74857,3.557348
0.900437058823529,0.517954705882353,1.49360588235294,-0.00748,5.72834,6.63672,3.12129,1.69226,3.434226
1.19351529411765,0.861434117647059,1.61333235294118,-0.3446,5.66328,6.58176,3.00927,1.61508,3.304958
1.51580411764706,1.14130705882353,1.88727294117647,-0.65951,5.62303,6.55129,2.95227,1.58085,3.209586
1.70520764705882,1.53331411764706,2.12499764705882,-0.72264,5.5711,6.50078,2.9246,1.55914,3.166596
1.74269117647059,1.48678823529412,2.10022235294118,-0.74238,5.54085,6.4944,2.91505,1.54681,3.150946
1.46212882352941,1.17334470588235,1.81390764705882,-0.59042,5.60139,6.56427,2.97832,1.58977,3.228666
1.03807647058824,0.650190588235294,1.42591647058824,-0.16559,5.65458,6.60544,3.05016,1.63472,3.355862
0.671191176470588,0.351678235294118,1.21940411764706,0.27712,5.75668,6.66063,3.1853,1.732,3.522346
0.24748,-0.0806452941176471,0.806864117647059,0.65395,5.84396,6.70677,3.28271,1.82449,3.662376
-0.0575564705882352,-0.387350588235294,0.427057647058824,0.83209,5.91778,6.73765,3.33479,1.88651,3.741764
-0.0158717647058823,-0.387944117647059,0.448966470588235,0.80995,5.90875,6.73291,3.32638,1.87883,3.731364
0.373155294117647,-0.0115829411764705,0.986501764705882,0.57238,5.81529,6.67634,3.22,1.7874,3.614282
0.986151764705882,0.588822941176471,1.71249588235294,-0.00989,5.71003,6.61264,3.07795,1.66054,3.410254
1.28061470588235,0.920984705882353,1.75553117647059,-0.33777,5.67433,6.58956,3.02586,1.62083,3.314562
1.64534705882353,1.31398882352941,2.0673,-0.63201,5.63238,6.54333,2.9654,1.58217,3.218254
1.83237117647059,1.61542882352941,2.21431294117647,-0.72731,5.59896,6.52853,2.93751,1.56448,3.180434
1.85624294117647,1.58956352941176,2.22016882352941,-0.71922,5.57471,6.52978,2.94074,1.56549,3.1783
1.62000823529412,1.32424764705882,2.05359764705882,-0.59569,5.6122,6.56536,2.97122,1.58408,3.227434
1.10677588235294,0.616718235294118,1.53207941176471,-0.13483,5.67417,6.61426,3.0671,1.6426,3.37266
0.68154,0.268304117647059,1.30419764705882,0.29995,5.74181,6.65284,3.1574,1.70866,3.512132
-0.144227058823529,-0.521020588235294,0.538904705882353,0.86094,5.9393,6.75288,3.364,1.90442,3.764308
0.0882576470588235,-0.366542941176471,0.569027058823529,0.76326,5.8744,6.71688,3.30008,1.83445,3.697814
0.110583529411765,-0.494928823529412,0.615994705882353,0.72873,5.87605,6.71506,3.28897,1.83939,3.68964
0.485758235294118,-0.090965294117647,1.00308764705882,0.50864,5.79873,6.66794,3.19651,1.75551,3.585466
0.918725294117647,0.581577647058824,1.52204058823529,0.09895,5.73145,6.62884,3.10179,1.67831,3.447868
1.39302941176471,1.03344705882353,1.91446117647059,-0.39219,5.68172,6.5941,3.01163,1.61899,3.30285
1.68931941176471,1.43126470588235,2.13249352941177,-0.51785,5.63967,6.55835,2.96889,1.58936,3.247684
1.82577941176471,1.60939647058824,2.27542882352941,-0.65764,5.61369,6.55143,2.96058,1.57728,3.209068
2.11990235294118,1.83705705882353,2.49150647058824,-0.73643,5.54832,6.50707,2.92492,1.55856,3.160488
1.62285352941176,1.29751529411765,2.05176352941176,-0.54742,5.62953,6.58319,2.99379,1.60395,3.252608
1.40696705882353,0.982905882352941,1.82883529411765,-0.35784,5.64383,6.59678,3.02919,1.62162,3.306716
0.755157647058824,0.355974705882353,1.32358941176471,0.30718,5.72143,6.64987,3.14738,1.69358,3.503888
0.21868,-0.358974117647059,0.687379411764706,0.68825,5.82056,6.7056,3.27711,1.81225,3.660754
0.143561176470588,-0.187747058823529,0.634727647058824,0.74949,5.8445,6.70743,3.29954,1.83425,3.687042
0.409086470588235,-0.119265882352941,0.891761764705882,0.56862,5.79976,6.68254,3.22926,1.77493,3.611022
0.598004705882353,-0.0230023529411764,1.12901352941176,0.44112,5.78037,6.66293,3.18073,1.73654,3.560338
0.999974705882353,0.531849411764706,1.58729764705882,0.10736,5.71989,6.6248,3.09999,1.67773,3.445954
1.50819882352941,1.17370764705882,2.06416117647059,-0.36739,5.66695,6.58613,3.01389,1.61612,3.30314
1.85611235294118,1.55519117647059,2.29171470588235,-0.62814,5.63898,6.56191,2.9662,1.58776,3.225342
1.99462941176471,1.77460235294118,2.43275,-0.67464,5.61234,6.54565,2.94955,1.57319,3.201218
2.20848352941177,1.85207764705882,2.55478882352941,-0.7279,5.56138,6.51356,2.93019,1.55973,3.167392
1.81196764705882,1.54977352941176,2.27369647058824,-0.57514,5.61197,6.56939,2.97979,1.59108,3.235418
1.31250647058824,0.801248823529412,1.77830176470588,-0.16509,5.66145,6.60959,3.05926,1.63724,3.36049
0.664053529411765,0.100356470588235,1.19697647058823,0.40094,5.73698,6.65974,3.18554,1.7213,3.5409
0.280725882352941,-0.037255294117647,0.841515882352941,0.68086,5.80581,6.69624,3.26684,1.78558,3.647066
0.0161476470588235,-0.484192941176471,0.499167647058823,0.80486,5.85549,6.72781,3.324,1.86064,3.71456
0.0193705882352941,-0.385355294117647,0.677714705882353,0.78869,5.87584,6.73003,3.32506,1.86751,3.717426
0.673358235294118,0.258251764705882,1.28134176470588,0.37816,5.76776,6.6583,3.16836,1.72929,3.540374
1.19412941176471,0.775381176470588,1.84847411764706,-0.08667,5.70934,6.62026,3.07186,1.65573,3.394104
1.54446529411765,1.08596352941176,2.17061294117647,-0.33278,5.6712,6.58651,3.01641,1.6178,3.311828
1.82609294117647,1.46617941176471,2.29939176470588,-0.54979,5.64724,6.57823,2.98132,1.59244,3.249888
2.24660882352941,1.95314176470588,2.65504705882353,-0.6905,5.5776,6.50597,2.93168,1.55704,3.176358
2.18901764705882,1.88000529411765,2.60456941176471,-0.66982,5.58476,6.53391,2.94557,1.56417,3.191718
1.93510823529412,1.30288235294118,2.34103941176471,-0.55243,5.61082,6.56108,2.97861,1.58268,3.236152
1.46197529411765,1.01291823529412,1.98999529411765,-0.23792,5.65315,6.60139,3.05186,1.62469,3.338634
0.76000705882353,0.0673023529411765,1.29321411764706,0.33022,5.74321,6.6571,3.16958,1.71408,3.522838
0.239890588235294,-0.387638823529412,0.832932352941177,0.66965,5.82504,6.71085,3.27544,1.80662,3.65752
-0.0341347058823529,-0.535435294117647,0.631578235294118,0.78925,5.88571,6.74045,3.34078,1.86796,3.72483
0.399427058823529,-0.128312352941177,1.09511941176471,0.60863,5.79022,6.682,3.2413,1.77487,3.619404
0.650822941176471,0.233281176470588,1.52257235294118,0.44099,5.76681,6.66015,3.18633,1.73675,3.558206
1.16970058823529,0.634430588235294,1.88550235294118,0.00649,5.70571,6.61635,3.09144,1.66455,3.416908
1.68669764705882,1.27800117647059,2.32900235294118,-0.41068,5.65902,6.57799,3.01391,1.60984,3.290016
1.99365176470588,1.60329411764706,2.53560941176471,-0.58334,5.62822,6.55244,2.97173,1.58418,3.230646
2.15502235294118,1.90219411764706,2.54500529411765,-0.65747,5.60725,6.54653,2.96166,1.57515,3.206624
2.27169117647059,1.91198705882353,2.66534352941176,-0.67456,5.5859,6.53984,2.94704,1.56622,3.192888
1.96048764705882,1.64559294117647,2.42846470588235,-0.56266,5.61428,6.56692,2.97725,1.58843,3.236844
1.48599647058824,1.07049882352941,2.02256941176471,-0.23597,5.65645,6.60618,3.0476,1.62751,3.340354
0.745328235294118,0.231247058823529,1.54588941176471,0.35504,5.75281,6.6601,3.17217,1.71727,3.531478
0.112699411764706,-0.44847,0.687309411764706,0.72806,5.85125,6.72109,3.30455,1.83124,3.687238
-0.156086470588235,-0.688651764705882,0.598424705882353,0.84789,5.9039,6.75077,3.36038,1.88112,3.748812
0.26239,-0.223861176470588,1.18152941176471,0.63396,5.84109,6.70762,3.27094,1.80808,3.652338
0.53136,0.0588599999999999,1.26585117647059,0.54789,5.79714,6.67464,3.20775,1.74479,3.594442
0.953915882352941,0.457664117647059,1.68527176470588,0.21556,5.74056,6.64168,3.12809,1.69148,3.483474
1.62208764705882,1.00835588235294,2.29060764705882,-0.30445,5.67257,6.59003,3.02102,1.6184,3.319514
2.13536235294118,1.52797882352941,2.55949529411765,-0.60063,5.62223,6.54389,2.95848,1.58246,3.221286
2.39416058823529,2.12859588235294,2.84795529411765,-0.67696,5.58144,6.5251,2.93387,1.56499,3.185688
2.52919941176471,2.29033470588235,2.92187882352941,-0.67127,5.54435,6.50152,2.92145,1.55133,3.169476
2.09694235294118,1.41789647058824,2.57344352941176,-0.52891,5.5938,6.55667,2.97406,1.58335,3.235794
1.43015352941176,0.579996470588235,1.86329352941177,-0.13782,5.66284,6.61142,3.06767,1.64416,3.369654
0.731416470588235,0.191237058823529,1.26935411764706,0.39864,5.74595,6.66278,3.18131,1.72942,3.54362
0.0983747058823529,-0.510085882352941,0.913155294117647,0.72621,5.85855,6.72794,3.30651,1.84071,3.691984
-0.447698235294118,-1.03302764705882,0.0061211764705882,0.91507,5.98749,6.783,3.41925,1.96999,3.81496
0.230991176470588,-0.296162352941176,1.00770470588235,0.67967,5.82957,6.70089,3.2742,1.82632,3.66213
0.46662,0.0293611764705882,1.28777764705882,0.56716,5.80607,6.67596,3.2231,1.7833,3.611118
1.08850882352941,0.542045882352941,1.81935,0.13252,5.72015,6.62718,3.10366,1.67999,3.4527
1.67003764705882,1.27789,2.26324529411765,-0.34445,5.6719,6.59452,3.01533,1.61507,3.310474
2.09215176470588,1.71282882352941,2.65548941176471,-0.53877,5.6295,6.54971,2.96527,1.58473,3.238088
2.40651647058824,2.12254176470588,2.93406588235294,-0.63937,5.58336,6.52468,2.93477,1.56359,3.193406
2.45219117647059,2.08736823529412,2.92043941176471,-0.65431,5.57473,6.53089,2.9342,1.56695,3.190492
2.09726117647059,1.55708352941176,2.65083882352941,-0.5208,5.60483,6.56092,2.98077,1.58838,3.24282
1.41776470588235,0.726184117647059,1.94071117647059,-0.11724,5.66983,6.61572,3.07546,1.64492,3.377738
1.11805176470588,0.438885294117647,1.74875823529412,0.10459,5.71339,6.64668,3.11457,1.68123,3.452092
0.101989411764706,-0.424157647058824,0.643336470588235,0.74809,5.86612,6.72037,3.299,1.84086,3.694888
-0.0828464705882352,-0.561223529411765,0.497804117647059,0.80874,5.90268,6.73785,3.33752,1.88083,3.733524
-0.0374611764705882,-0.705325882352941,0.659822352941176,0.76351,5.90359,6.73848,3.32773,1.88446,3.723554
0.593101176470588,0.0300511764705881,1.31542176470588,0.47923,5.78947,6.6686,3.20157,1.76151,3.580076
1.26972764705882,0.724021176470588,2.13202,0.02451,5.7109,6.61942,3.08516,1.66814,3.421626
1.87232705882353,1.41311,2.50256235294118,-0.44325,5.65455,6.5846,2.99591,1.60709,3.27978
2.25330294117647,1.87583411764706,2.76457411764706,-0.59921,5.62773,6.56175,2.95437,1.58412,3.225752
2.51966,2.18930294117647,3.01156882352941,-0.61948,5.56347,6.51556,2.92921,1.56319,3.19039
2.66097235294118,2.23854117647059,3.16058647058824,-0.60202,5.54783,6.51036,2.92199,1.55372,3.186376
2.06735117647059,1.60105588235294,2.53654117647059,-0.50942,5.61945,6.57443,2.98684,1.59782,3.253824
1.52516176470588,0.94539,2.00770823529412,-0.19322,5.6671,6.61408,3.0652,1.64101,3.358834
0.692422941176471,0.195066470588235,1.28786588235294,0.45271,5.76159,6.66503,3.19347,1.73224,3.561008
-0.162391764705882,-0.687575294117647,0.531217647058824,0.83496,5.90034,6.75258,3.36344,1.88079,3.746422
-0.149718235294118,-0.759783529411765,0.689500588235294,0.8057,5.90997,6.75355,3.35962,1.89391,3.74455
0.07734,-0.672147647058824,0.949775882352941,0.74921,5.86139,6.71977,3.30805,1.85001,3.697686
0.672274117647059,0.265891764705882,1.74229823529412,0.4706,5.76153,6.65533,3.18675,1.74857,3.564556
1.07353705882353,0.567989411764706,1.90148705882353,0.16527,5.72834,6.63672,3.12129,1.69226,3.468776
1.82353117647059,1.29525294117647,2.58467411764706,-0.34568,5.66328,6.58176,3.00927,1.61508,3.304742
2.33816352941176,1.84073,2.82726058823529,-0.59034,5.62303,6.55129,2.95227,1.58085,3.22342
2.63371941176471,2.34298352941176,3.02202,-0.63756,5.5711,6.50078,2.9246,1.55914,3.183612
2.79438411764706,2.33896941176471,3.24278117647059,-0.61072,5.54085,6.4944,2.91505,1.54681,3.177278
2.22258470588235,1.67438176470588,2.68215058823529,-0.52858,5.60139,6.56427,2.97832,1.58977,3.241034
1.65335764705882,1.07106235294118,2.30373,-0.20865,5.65458,6.60544,3.05016,1.63472,3.34725
0.777123529411765,0.214966470588235,1.58498764705882,0.38766,5.75668,6.66063,3.1853,1.732,3.544454
0.185540588235294,-0.262980588235294,0.788355882352941,0.71095,5.84396,6.70677,3.28271,1.82449,3.673776
0.116819411764706,-0.460679411764706,0.775634117647059,0.73874,5.85637,6.71521,3.30686,1.84661,3.692758
0.320847647058824,-0.232042941176471,1.1459,0.62657,5.83661,6.69956,3.2554,1.80336,3.6443
0.858332352941177,0.308692941176471,1.83195411764706,0.28102,5.76901,6.65614,3.1601,1.73327,3.519908
1.43942235294118,0.818284117647059,2.15625,-0.09894,5.70269,6.61621,3.06796,1.65611,3.388806
1.94659235294118,1.35313176470588,2.75406117647059,-0.36077,5.65736,6.57336,3.00351,1.61522,3.297736
2.32521647058824,2.01289117647059,2.88604941176471,-0.56525,5.62875,6.55918,2.96233,1.58769,3.23454
2.64456352941177,2.31868,3.23678,-0.59332,5.58772,6.52107,2.93311,1.57123,3.203962
2.53556,2.27115529411765,3.09033823529412,-0.59458,5.59671,6.54743,2.9489,1.57774,3.21524
2.27092823529412,1.86236588235294,2.81549470588235,-0.52923,5.61421,6.56782,2.97619,1.59196,3.24419
1.64957117647059,1.11085882352941,2.24194176470588,-0.20983,5.66587,6.61129,3.0574,1.63629,3.352204
1.00946647058824,0.496045882352941,1.55134647058824,0.21732,5.72575,6.64898,3.1518,1.70068,3.488906
-0.0340735294117647,-0.51036,0.59402705882353,0.81363,5.88241,6.73195,3.33173,1.86103,3.72415
0.103346470588235,-0.427835882352941,0.711345294117647,0.74204,5.85909,6.71923,3.3063,1.85095,3.695522
0.263543529411765,-0.488730588235294,0.835872352941176,0.65872,5.84316,6.70377,3.27085,1.82524,3.660348
0.767835882352941,0.0978447058823529,1.63254176470588,0.3682,5.77645,6.6621,3.18031,1.74722,3.546856
1.42053882352941,0.978118823529412,2.31018411764706,-0.05535,5.71125,6.62723,3.08077,1.66099,3.404978
2.01028647058824,1.44688470588235,2.81603764705882,-0.36658,5.65572,6.57113,3.00151,1.61265,3.294886
2.38737588235294,1.92098588235294,2.99693941176471,-0.54316,5.63285,6.56297,2.95788,1.58996,3.2401
2.65172941176471,2.25324470588235,3.25373235294118,-0.57746,5.59822,6.54073,2.93792,1.57036,3.213954
2.75803705882353,2.36198705882353,3.36836647058824,-0.57514,5.56985,6.53114,2.92795,1.5656,3.20388
2.30564470588235,1.89200588235294,2.81176470588235,-0.52057,5.6211,6.5823,2.97531,1.59371,3.25037
1.69789470588235,0.865586470588235,2.19521882352941,-0.19649,5.66359,6.61414,3.0506,1.63213,3.352794
1.11157117647059,0.355080588235294,1.60484941176471,0.20308,5.71667,6.6458,3.12772,1.68731,3.476116
0.405182352941177,-0.189530588235294,0.96568,0.63086,5.79839,6.69664,3.24838,1.77939,3.630732
-0.0853988235294117,-0.91799,0.689118235294117,0.79128,5.89633,6.7527,3.33175,1.86966,3.728344
0.23147,-0.277428823529412,1.18925882352941,0.68015,5.84531,6.71359,3.28037,1.82529,3.668942
0.845150588235294,0.042394705882353,1.65414647058824,0.32703,5.76834,6.66307,3.17552,1.73723,3.534238
1.55389,1.14988823529412,2.42416941176471,-0.10925,5.69593,6.6196,3.05994,1.64413,3.38207
2.09988058823529,1.54469058823529,2.83545470588235,-0.38991,5.65015,6.58413,2.99793,1.60947,3.290354
2.49255294117647,2.01414294117647,3.03597764705882,-0.54683,5.62268,6.55955,2.95486,1.58702,3.235456
2.82773,2.48389411764706,3.39828117647059,-0.55395,5.57923,6.52726,2.92654,1.55943,3.207702
3.00005588235294,2.28415647058824,3.47703411764706,-0.48509,5.54161,6.51169,2.91407,1.55103,3.206662
2.4564,1.97934647058823,2.98368117647059,-0.53686,5.61066,6.57327,2.9672,1.58689,3.240232
1.79947235294118,1.06888235294118,2.45347941176471,-0.23759,5.65725,6.6093,3.0454,1.6289,3.340652
0.907872941176471,0.230951176470588,1.60642235294118,0.32544,5.74062,6.66195,3.17856,1.71517,3.524348
0.365283529411765,-0.201102352941176,1.14071764705882,0.6354,5.80989,6.70174,3.25886,1.79233,3.639644
0.0366141176470588,-0.601398235294118,0.842334117647059,0.74541,5.87454,6.73643,3.31561,1.84812,3.704022
