Year,Month,AT,LT,HT
2004,1,-0.018949411764705888,-0.5451364705882354,0.2899605882352942
2004,2,0.23862176470588234,-0.09211647058823531,0.9093847058823528
2004,3,0.47069117647058833,-0.01345058823529409,1.0455264705882352
2004,4,0.9004370588235294,0.5179547058823529,1.493605882352941
2004,5,1.1935152941176472,0.8614341176470587,1.6133323529411765
2004,6,1.5158041176470587,1.1413070588235292,1.8872729411764704
2004,7,1.7052076470588236,1.5333141176470588,2.1249976470588234
2004,8,1.7426911764705881,1.4867882352941175,2.1002223529411768
2004,9,1.4621288235294116,1.173344705882353,1.8139076470588238
2004,10,1.0380764705882353,0.6501905882352942,1.4259164705882355
2004,11,0.6711911764705882,0.3516782352941176,1.2194041176470587
2004,12,0.24747999999999995,-0.08064529411764718,0.8068641176470587
2005,1,-0.05755647058823529,-0.3873505882352943,0.4270576470588236
2005,2,-0.01587176470588235,-0.38794411764705883,0.44896647058823513
2005,3,0.37315529411764703,-0.011582941176470561,0.9865017647058822
2005,4,0.9861517647058823,0.5888229411764706,1.7124958823529408
2005,5,1.2806147058823527,0.9209847058823529,1.7555311764705888
2005,6,1.6453470588235293,1.3139888235294117,2.0673
2005,7,1.8323711764705883,1.6154288235294114,2.2143129411764706
2005,8,1.8562429411764707,1.5895635294117645,2.2201688235294115
2005,9,1.6200082352941176,1.3242476470588238,2.0535976470588233
2005,10,1.1067758823529408,0.6167182352941176,1.532079411764706
2005,11,0.6815399999999999,0.26830411764705886,1.3041976470588235
2005,12,-0.1442270588235294,-0.521020588235294,0.538904705882353
2006,1,0.08825764705882355,-0.3665429411764705,0.5690270588235294
2006,2,0.11058352941176472,-0.4949288235294119,0.6159947058823528
2006,3,0.48575823529411766,-0.09096529411764705,1.0030876470588235
2006,4,0.918725294117647,0.5815776470588235,1.5220405882352939
2006,5,1.393029411764706,1.0334470588235294,1.914461176470588
2006,6,1.689319411764706,1.4312647058823529,2.132493529411765
2006,7,1.825779411764706,1.6093964705882353,2.2754288235294116
2006,8,2.1199023529411765,1.8370570588235298,2.4915064705882357
2006,9,1.6228535294117648,1.2975152941176469,2.0517635294117644
2006,10,1.4069670588235295,0.9829058823529413,1.8288352941176471
2006,11,0.7551576470588237,0.3559747058823529,1.3235894117647058
2006,12,0.21867999999999999,-0.3589741176470588,0.6873794117647058
2007,1,0.14356117647058822,-0.18774705882352938,0.6347276470588236
2007,2,0.4090864705882353,-0.11926588235294104,0.8917617647058823
2007,3,0.598004705882353,-0.023002352941176488,1.1290135294117645
2007,4,0.999974705882353,0.5318494117647059,1.5872976470588238
2007,5,1.5081988235294117,1.1737076470588237,2.064161176470588
2007,6,1.8561123529411765,1.5551911764705881,2.2917147058823524
2007,7,1.9946294117647057,1.7746023529411765,2.4327500000000004
2007,8,2.208483529411765,1.8520776470588236,2.5547888235294116
2007,9,1.8119676470588235,1.5497735294117647,2.2736964705882357
2007,10,1.3125064705882352,0.8012488235294118,1.7783017647058823
2007,11,0.6640535294117645,0.1003564705882353,1.1969764705882349
2007,12,0.28072588235294116,-0.03725529411764706,0.8415158823529412
2008,1,0.016147647058823517,-0.4841929411764707,0.4991676470588234
2008,2,0.01937058823529411,-0.38535529411764724,0.6777147058823529
2008,3,0.6733582352941178,0.2582517647058824,1.2813417647058822
2008,4,1.1941294117647059,0.7753811764705882,1.8484741176470592
2008,5,1.544465294117647,1.0859635294117647,2.170612941176471
2008,6,1.8260929411764706,1.466179411764706,2.2993917647058826
2008,7,2.2466088235294115,1.9531417647058826,2.6550470588235293
2008,8,2.1890176470588236,1.8800052941176468,2.6045694117647056
2008,9,1.9351082352941176,1.3028823529411764,2.3410394117647066
2008,10,1.461975294117647,1.0129182352941177,1.9899952941176466
2008,11,0.7600070588235296,0.06730235294117651,1.2932141176470588
2008,12,0.23989058823529408,-0.38763882352941176,0.8329323529411767
2009,1,-0.03413470588235295,-0.5354352941176472,0.6315782352941176
2009,2,0.3994270588235294,-0.12831235294117652,1.0951194117647058
2009,3,0.6508229411764708,0.2332811764705883,1.5225723529411763
2009,4,1.1697005882352942,0.6344305882352943,1.8855023529411763
2009,5,1.6866976470588237,1.278001176470588,2.329002352941177
2009,6,1.9936517647058825,1.6032941176470588,2.5356094117647063
2009,7,2.1550223529411765,1.9021941176470591,2.545005294117647
2009,8,2.271691176470588,1.9119870588235297,2.6653435294117647
2009,9,1.9604876470588242,1.6455929411764705,2.428464705882353
2009,10,1.4859964705882354,1.070498823529412,2.0225694117647057
2009,11,0.7453282352941177,0.23124705882352947,1.5458894117647064
2009,12,0.11269941176470588,-0.4484700000000001,0.6873094117647058
2010,1,-0.15608647058823527,-0.6886517647058824,0.5984247058823527
2010,2,0.26239,-0.22386117647058837,1.1815294117647062
2010,3,0.53136,0.058859999999999954,1.2658511764705882
2010,4,0.953915882352941,0.4576641176470587,1.6852717647058824
2010,5,1.6220876470588232,1.0083558823529413,2.2906076470588235
2010,6,2.135362352941176,1.5279788235294116,2.5594952941176468
2010,7,2.3941605882352937,2.128595882352941,2.8479552941176465
2010,8,2.5291994117647056,2.2903347058823527,2.921878823529412
2010,9,2.096942352941176,1.4178964705882353,2.5734435294117644
2010,10,1.4301535294117649,0.5799964705882353,1.863293529411765
2010,11,0.7314164705882352,0.1912370588235294,1.2693541176470589
2010,12,0.09837470588235296,-0.5100858823529413,0.9131552941176473
2011,1,-0.4476982352941176,-1.0330276470588236,0.0061211764705882315
2011,2,0.2309911764705882,-0.29616235294117643,1.007704705882353
2011,3,0.46662000000000003,0.029361176470588227,1.2877776470588236
2011,4,1.0885088235294118,0.5420458823529412,1.8193500000000002
2011,5,1.6700376470588238,1.2778900000000002,2.263245294117647
2011,6,2.0921517647058825,1.7128288235294118,2.655489411764706
2011,7,2.4065164705882354,2.122541764705882,2.9340658823529413
2011,8,2.4521911764705884,2.0873682352941176,2.920439411764705
2011,9,2.0972611764705884,1.5570835294117646,2.650838823529411
2011,10,1.4177647058823528,0.7261841176470587,1.940711176470588
2011,11,1.1180517647058823,0.43888529411764704,1.7487582352941176
2011,12,0.10198941176470588,-0.4241576470588237,0.6433364705882353
2012,1,-0.08284647058823529,-0.5612235294117647,0.4978041176470588
2012,2,-0.037461176470588234,-0.705325882352941,0.6598223529411762
2012,3,0.5931011764705882,0.03005117647058816,1.3154217647058828
2012,4,1.2697276470588237,0.7240211764705882,2.13202
2012,5,1.8723270588235292,1.41311,2.502562352941176
2012,6,2.2533029411764702,1.8758341176470585,2.764574117647059
2012,7,2.5196599999999996,2.1893029411764706,3.0115688235294122
2012,8,2.660972352941176,2.238541176470588,3.160586470588236
2012,9,2.0673511764705883,1.601055882352941,2.536541176470589
2012,10,1.5251617647058824,0.94539,2.0077082352941176
2012,11,0.6924229411764705,0.19506647058823526,1.287865882352941
2012,12,-0.16239176470588235,-0.6875752941176472,0.5312176470588236
2013,1,-0.14971823529411762,-0.7597835294117649,0.6895005882352941
2013,2,0.07734,-0.6721476470588236,0.949775882352941
2013,3,0.6722741176470589,0.2658917647058823,1.7422982352941174
2013,4,1.0735370588235298,0.5679894117647059,1.9014870588235289
2013,5,1.8235311764705882,1.2952529411764704,2.584674117647059
2013,6,2.3381635294117644,1.84073,2.827260588235294
2013,7,2.633719411764706,2.3429835294117645,3.0220200000000004
2013,8,2.7943841176470587,2.3389694117647055,3.242781176470589
2013,9,2.222584705882353,1.6743817647058825,2.682150588235294
2013,10,1.6533576470588234,1.0710623529411765,2.3037300000000003
2013,11,0.7771235294117647,0.21496647058823526,1.5849876470588238
2013,12,0.18554058823529412,-0.26298058823529413,0.7883558823529411
2014,1,0.11681941176470592,-0.46067941176470595,0.775634117647059
2014,2,0.3208476470588235,-0.23204294117647062,1.1459
2014,3,0.8583323529411765,0.3086929411764706,1.831954117647059
2014,4,1.4394223529411767,0.8182841176470588,2.1562500000000004
2014,5,1.9465923529411764,1.353131764705882,2.754061176470588
2014,6,2.325216470588235,2.012891176470588,2.8860494117647058
2014,7,2.6445635294117653,2.31868,3.23678
2014,8,2.53556,2.2711552941176474,3.0903382352941176
2014,9,2.2709282352941176,1.8623658823529412,2.8154947058823527
2014,10,1.649571176470588,1.1108588235294117,2.241941764705882
2014,11,1.009466470588235,0.4960458823529411,1.5513464705882356
2014,12,-0.034073529411764704,-0.51036,0.5940270588235296
2015,1,0.10334647058823529,-0.4278358823529411,0.7113452941176471
2015,2,0.26354352941176473,-0.48873058823529414,0.8358723529411763
2015,3,0.7678358823529411,0.0978447058823529,1.6325417647058824
2015,4,1.4205388235294116,0.9781188235294119,2.3101841176470588
2015,5,2.0102864705882353,1.4468847058823529,2.816037647058824
2015,6,2.387375882352941,1.9209858823529415,2.996939411764706
2015,7,2.651729411764706,2.253244705882353,3.253732352941176
2015,8,2.758037058823529,2.361987058823529,3.3683664705882355
2015,9,2.305644705882353,1.892005882352941,2.8117647058823523
2015,10,1.697894705882353,0.8655864705882353,2.1952188235294114
2015,11,1.1115711764705885,0.3550805882352941,1.6048494117647056
2015,12,0.4051823529411765,-0.1895305882352941,0.9656799999999999
2016,1,-0.08539882352941176,-0.9179899999999999,0.6891182352941174
2016,2,0.23147000000000004,-0.2774288235294118,1.1892588235294121
2016,3,0.8451505882352941,0.04239470588235303,1.6541464705882354
2016,4,1.5538900000000002,1.1498882352941178,2.424169411764706
2016,5,2.099880588235294,1.5446905882352941,2.835454705882353
2016,6,2.492552941176471,2.01414294117647,3.0359776470588233
2016,7,2.82773,2.4838941176470586,3.3982811764705887
2016,8,3.000055882352942,2.2841564705882353,3.477034117647059
2016,9,2.4564,1.9793464705882349,2.983681176470588
2016,10,1.7994723529411765,1.0688823529411766,2.4534794117647065
2016,11,0.9078729411764707,0.2309511764705883,1.6064223529411763
2016,12,0.3652835294117646,-0.2011023529411764,1.1407176470588236
2017,1,0.036614117647058804,-0.6013982352941176,0.8423341176470588
2017,2,0.20148411764705879,-0.3342805882352943,1.085509411764706
2017,3,0.7674676470588235,0.1599141176470588,1.4939041176470589
2017,4,1.5860076470588236,0.937864705882353,2.471127647058824
2017,5,2.148876470588235,1.5933511764705883,2.9610282352941177
2017,6,2.5133041176470594,1.983099411764706,3.2220188235294116
2017,7,3.0030888235294118,2.69426,3.592971764705882
2017,8,2.9183576470588237,2.3221594117647055,3.556056470588235
2017,9,2.430248823529412,1.725895294117647,2.891928235294117
2017,10,1.823135294117647,0.9834200000000001,2.5192441176470584
2017,11,0.8236576470588236,0.14749705882352934,1.7126429411764705
2017,12,0.01837647058823529,-0.594339411764706,0.7517705882352942
2018,1,-0.21648470588235297,-1.0660841176470588,0.576274705882353
2018,2,0.018159411764705872,-0.8147917647058823,0.8617205882352943
2018,3,0.9983629411764705,0.1983388235294117,1.970172352941176
2018,4,1.5807788235294118,0.7389735294117648,2.514917647058823
2018,5,2.1159699999999995,1.4489435294117647,2.8691023529411765
2018,6,2.629324705882353,2.1429247058823533,3.434624705882353
2018,7,3.1913158823529413,2.621407058823529,3.816897058823529
2018,8,3.2715223529411768,2.778088235294118,3.964539411764706
2018,9,2.476962941176471,1.8159752941176472,3.024205882352941
2018,10,1.6140582352941175,0.9602105882352943,2.358038823529412
2018,11,1.0403835294117645,0.3779329411764705,1.784092941176471
2018,12,0.16928529411764706,-0.5825523529411766,1.133571176470588
2019,1,0.09094529411764704,-0.4895905882352943,0.7700123529411763
2019,2,0.31649764705882355,-0.25070176470588246,1.1690276470588237
2019,3,0.9520817647058822,0.30175705882352943,1.8690994117647062
2019,4,1.4857964705882352,0.7552764705882353,2.519272352941176
2019,5,2.289928823529412,1.5561911764705882,3.2016288235294112
2019,6,2.622321764705882,2.104357647058823,3.3701576470588224
2019,7,3.0378317647058823,2.6798976470588234,3.699187647058823
2019,8,3.2257764705882357,2.7131958823529416,3.8439476470588225
2019,9,2.69732705882353,2.0253276470588237,3.2700817647058824
2019,10,2.0027082352941177,1.2663705882352942,2.7488805882352945
2019,11,1.1092129411764706,0.42388000000000003,1.9688641176470587
2019,12,0.38575058823529407,-0.32344352941176474,1.1955476470588233
2020,1,0.38825000000000004,-0.20569823529411768,1.2954017647058824
2020,2,0.48825823529411766,-0.42365823529411767,1.3689247058823528
2020,3,1.028360588235294,0.2916994117647059,2.0215500000000004
2020,4,1.39932,0.7937523529411765,2.4624600000000005
2020,5,2.227971176470588,1.693544117647059,3.0638488235294115
2020,6,2.871473529411764,2.332054705882353,3.6423399999999995
2020,7,2.873185294117647,2.545268235294118,3.5448647058823526
2020,8,3.341732352941176,3.0722382352941184,3.949414705882353
2020,9,2.6238876470588233,2.040712352941177,3.3170335294117645
2020,10,1.8445052941176472,1.0926300000000002,2.554310588235293
2020,11,1.149119411764706,0.3897223529411764,2.11449294117647
2020,12,0.15061764705882355,-0.71933,0.9097894117647058
